t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
1472,2024-04-18,-0.054877811046418076,0.005421181486383202,0.07788619337198964,0.9100580369925112,6.2176802113745255,0.9879442303645009,1,0,4,750,-603.9379228384479,5,0,accepted,0,0
1497,2024-05-30,-0.05553166849558721,0.005476519314503524,0.07545797812582596,0.913225696368066,5.619153063618839,0.988683674493892,1,0,2,750,-608.5616701150827,5,0,accepted,0,0
1522,2024-07-08,-0.05426477896526759,0.005479415458787876,0.07703196960768943,0.9118881977665246,5.479312396911895,0.9889201673742141,1,0,4,750,-609.7304669468667,5,0,accepted,0,0
1547,2024-08-14,-0.057708014469476515,0.006826346295074542,0.08847918546128412,0.9039210189516514,4.801951730694678,0.9924002044129355,1,0,1,750,-639.2386543833486,5,0,accepted,0,0
1572,2024-09-24,-0.05459546696862065,0.006978848648836524,0.08890870789786486,0.9035036625695289,4.828589793406669,0.9924123704673937,1,0,2,750,-659.9385631353779,5,0,accepted,0,0
1597,2024-10-30,-0.06624360976621262,0.006316757097839011,0.0838080052780479,0.9107538211681874,4.728527406575457,0.9945618264462353,1,0,1,750,-676.1527396561457,5,0,accepted,0,0
1622,2024-12-06,-0.0675241732564804,0.007039857250721107,0.08035453356800201,0.9128502903737901,4.725814545590139,0.9932048239417921,1,0,3,750,-698.9111102605971,5,0,accepted,0,0
1647,2025-01-24,-0.06451329029417881,0.007389829694043067,0.07881318820800383,0.9138850806372003,4.636853491132345,0.9926982688452042,1,0,5,750,-707.8240654123603,5,0,accepted,0,0
1672,2025-03-05,-0.06462907520217487,0.006786871778236344,0.08055325786359302,0.9144190251236078,4.822058665582116,0.9949722829872009,1,0,3,750,-724.6961003255255,5,0,accepted,0,0
1697,2025-04-10,-0.061876305675844054,0.0084934643828603,0.08491833046925781,0.9069633702069752,5.231404721776636,0.9918817006762329,1,0,2,750,-741.9463741894592,5,0,accepted,0,0
